id,slug,name_en,name_de,definition_en,definition_de,url,doi,license,author_orcid
AUG-0666,sharing-norm,The Sharing Norm,The Sharing Norm,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/sharing-norm/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0950,side-effect-monitor,The Side Effect Monitor,The Side Effect Monitor,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/side-effect-monitor/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0656,silence-interpretation,The Silence Interpretation,The Silence Interpretation,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/silence-interpretation/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0630,silent-dinner,The Silent Dinner,The Silent Dinner,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/silent-dinner/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0320,silent-flex,The Silent Flex,The Silent Flex,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/silent-flex/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0364,silent-outlet,The Silent Outlet,The Silent Outlet,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/silent-outlet/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0361,silent-room,The Silent Room,The Silent Room,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/silent-room/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0579,silicon-consigliere,The Silicon Consigliere,The Silicon Consigliere,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/silicon-consigliere/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0468,silicon-friend,The Silicon Friend,The Silicon Friend,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/silicon-friend/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0308,simple-mode,The Simple Mode,The Simple Mode,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/simple-mode/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0375,simulation-awareness,The Simulation Awareness,The Simulation Awareness,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/simulation-awareness/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0077,skills-current-effect,Skills-Current Effect,Status-Update Signal,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/skills-current-effect/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-STAGE0-sleep-work-effect,sleep-work-effect,Sleep-Work Effect,Koerperliche-Vernachlaessigung-Gradient,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/sleep-work-effect/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0147,slow-integration-principle,The Slow Integration Principle,The Slow Integration Principle,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/slow-integration-principle/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0824,small-business-access,The Small Business Access,The Small Business Access,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/small-business-access/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0246,smart-shortcut,The Smart Shortcut,The Smart Shortcut,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/smart-shortcut/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0723,smartphone-only-world,The Smartphone-Only World,The Smartphone-Only World,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/smartphone-only-world/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0026,smooth-shield,The Smooth Shield,The Smooth Shield,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/smooth-shield/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0115,social-aerodynamics,Social Aerodynamics,Social Aerodynamics,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/social-aerodynamics/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0853,social-contract-debate,The Social Contract Debate,The Social Contract Debate,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/social-contract-debate/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0533,social-script,The Social Script,The Social Script,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/social-script/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0803,socioeconomic-attend-effect,Socioeconomic-Attend Effect,First-Generation Support,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/socioeconomic-attend-effect/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0676,socioeconomic-range,The Socioeconomic Range,The Socioeconomic Range,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/socioeconomic-range/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0234,soft-landing,The Soft Landing,The Soft Landing,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/soft-landing/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0523,solo-output,The Solo Output,The Solo Output,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/solo-output/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-STAGE0-somatic-disconnection-during-flow,somatic-disconnection-during-flow,Somatic Disconnection During Flow,Somatische Diskonnektivitaet während Flow,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/somatic-disconnection-during-flow/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0988,somatic-etiquette,The Somatic Etiquette,The Somatic Etiquette,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/somatic-etiquette/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-STAGE0-soul-mirror-mechanism,soul-mirror-mechanism,Soul-Mirror Mechanism,Seelen-Spiegel,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/soul-mirror-mechanism/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-STAGE0-soul-mirror,soul-mirror,Soul Mirror,Seelen-Spiegel,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/soul-mirror/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0102,sovereignty-principle,The Sovereignty Principle,The Sovereignty Principle,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/sovereignty-principle/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0732,sovereignty-question,The Sovereignty Question,The Sovereignty Question,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/sovereignty-question/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0335,spaghetti-moment,The Spaghetti Moment,The Spaghetti Moment,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/spaghetti-moment/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0363,spanglish-mix,The Spanglish Mix,The Spanglish Mix,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/spanglish-mix/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0182,spark-flight,Spark Flight,Spark Flight,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/spark-flight/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0919,spatial-awareness,The Spatial Awareness,The Spatial Awareness,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/spatial-awareness/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0712,speak-language-effect,Speak-Language Effect,Written-Spoken Split,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/speak-language-effect/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0801,special-needs-assist,The Special Needs Assist,The Special Needs Assist,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/special-needs-assist/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0890,specialist-routing,The Specialist Routing,The Specialist Routing,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/specialist-routing/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0173,speed-check,The Speed Check,The Speed Check,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/speed-check/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0124,speed-gap,The Speed Gap,The Speed Gap,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/speed-gap/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0009,speed-limit,The Speed Limit,The Speed Limit,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/speed-limit/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0371,sports-shortcut,The Sports Shortcut,The Sports Shortcut,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/sports-shortcut/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0469,spreadsheet-relief,The Spreadsheet Relief,The Spreadsheet Relief,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/spreadsheet-relief/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0199,stance-work-effect,Stance-Work Effect,Both-And,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/stance-work-effect/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0623,standard-checker,The Standard Checker,The Standard Checker,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/standard-checker/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0491,state-label,The State Label,The State Label,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/state-label/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0578,state-sequence,The State Sequence,The State Sequence,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/state-sequence/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0104,statement-individual-effect,Statement-Individual Effect,Non-Force Principle,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/statement-individual-effect/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0996,status-discourse,The Status Discourse,The Status Discourse,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/status-discourse/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0400,status-pulse,The Status Pulse,The Status Pulse,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/status-pulse/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0077,status-update-signal,The Status-Update Signal,The Status-Update Signal,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/status-update-signal/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0276,steady-stream,The Steady Stream,The Steady Stream,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/steady-stream/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0620,steam-release,The Steam Release,The Steam Release,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/steam-release/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0200,still-here,Still Here,Still Here,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/still-here/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-STAGE0-stimulation-hunger-cycle,stimulation-hunger-cycle,The Stimulation Hunger Cycle,Stimulations-Hunger-Zyklus,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/stimulation-hunger-cycle/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-STAGE0-story-keep-signal,story-keep-signal,Story-Keep Signal,Geschichts-Hüter,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/story-keep-signal/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-STAGE0-story-keep,story-keep,Story Keep,Geschichts-Hüter,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/story-keep/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0704,street-language-input,The Street Language Input,The Street Language Input,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/street-language-input/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-STAGE0-stress-response,stress-response,Stress Response,Stress-Reaktion,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/stress-response/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0787,study-group-dynamics,The Study Group Dynamics,The Study Group Dynamics,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/study-group-dynamics/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0572,style-copy,The Style Copy,The Style Copy,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/style-copy/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0464,style-rater,The Style Rater,The Style Rater,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/style-rater/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0501,style-shifter,The Style Shifter,The Style Shifter,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/style-shifter/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0392,stylistic-drift,The Stylistic Drift,The Stylistic Drift,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/stylistic-drift/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-STAGE0-subtle-love-tendency,subtle-love-tendency,Subtle-Love Tendency,Stille Liebe,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/subtle-love-tendency/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0587,succession-test,The Succession Test,The Succession Test,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/succession-test/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0459,summary-awareness,The Summary Awareness,The Summary Awareness,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/summary-awareness/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0240,sunday-restart,The Sunday Restart,The Sunday Restart,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/sunday-restart/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0189,sunday-scaries-dissolve,The Sunday Scaries Dissolve,The Sunday Scaries Dissolve,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/sunday-scaries-dissolve/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0321,sunk-cost-chat,The Sunk Cost Chat,The Sunk Cost Chat,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/sunk-cost-chat/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0972,sunset-planning,The Sunset Planning,The Sunset Planning,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/sunset-planning/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0862,supervision-spectrum,The Supervision Spectrum,The Supervision Spectrum,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/supervision-spectrum/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0913,supervisory-agent,The Supervisory Agent,The Supervisory Agent,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/supervisory-agent/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0448,surface-lookup,The Surface Lookup,The Surface Lookup,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/surface-lookup/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0248,surprise-angle,The Surprise Angle,The Surprise Angle,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/surprise-angle/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-STAGE0-sustained-strain-response,sustained-strain-response,Sustained-Strain Response,Nacken-Spannung,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/sustained-strain-response/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0290,switching-feeling-effect,Switching-Feeling Effect,Re-Entry Blur,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/switching-feeling-effect/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0718,syllabic-rhythm,The Syllabic Rhythm,The Syllabic Rhythm,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/syllabic-rhythm/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0141,symbiosis-spectrum,The Symbiosis Spectrum,The Symbiosis Spectrum,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/symbiosis-spectrum/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0192,symbiotic-thinking-effect,Symbiotic-Thinking Effect,Thinking-With Feeling,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/symbiotic-thinking-effect/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0122,symbiotic-work-state,Symbiotic Work State,Symbiotic Work State,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/symbiotic-work-state/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0477,synonym-hunt,The Synonym Hunt,The Synonym Hunt,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/synonym-hunt/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0368,syntax-smile,The Syntax Smile,The Syntax Smile,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/syntax-smile/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0283,syntax-voice,The Syntax Voice,The Syntax Voice,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/syntax-voice/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0394,synthetic-question,The Synthetic Question,The Synthetic Question,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/synthetic-question/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0614,synthetic-spotting,The Synthetic Spotting,The Synthetic Spotting,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/synthetic-spotting/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0012,synthetischer-polymath,Synthetischer Polymath,Synthetischer Polymath,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/synthetischer-polymath/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0281,tab-archive,The Tab Archive,The Tab Archive,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/tab-archive/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0907,task-agent,The Task Agent,The Task Agent,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/task-agent/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0861,task-assignment-range,The Task Assignment Range,The Task Assignment Range,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/task-assignment-range/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0863,task-boundary,The Task Boundary,The Task Boundary,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/task-boundary/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0931,tasks-physical-effect,Tasks-Physical Effect,Fine-Grain Execution,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/tasks-physical-effect/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0811,team-adoption-curve,The Team Adoption Curve,The Team Adoption Curve,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/team-adoption-curve/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-STAGE0-tender-guard-indicator,tender-guard-indicator,Tender-Guard Indicator,Zarte Bewachung,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/tender-guard-indicator/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-STAGE0-tender-guard,tender-guard,Tender Guard,Zarte Bewachung,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/tender-guard/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-STAGE0-termmap,termmap,AUGMANITAI TERM MAP,AUGMANITAI TERM MAP,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/termmap/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0962,testing-protocol,The Testing Protocol,The Testing Protocol,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/testing-protocol/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0440,tethered-mind,The Tethered Mind,The Tethered Mind,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/tethered-mind/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0241,thank-you-reflex,The Thank Reflex,The Thank Reflex,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/thank-you-reflex/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0034,thermo-semantic-weighting,Thermo-Semantic Weighting,Thermo-Semantic Weighting,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/thermo-semantic-weighting/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0221,thinking-boost,The Thinking Boost,The Thinking Boost,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/thinking-boost/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0528,thinking-shortcut,The Thinking Shortcut,The Thinking Shortcut,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/thinking-shortcut/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0098,thinking-use,Thinking use,Thinking use,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/thinking-use/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0192,thinking-with-feeling,The Thinking-With Feeling,The Thinking-With Feeling,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/thinking-with-feeling/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-STAGE0-thirst-miss,thirst-miss,Thirst Miss,Durst-Übersehen,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/thirst-miss/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0343,thorough-exploration,The Thorough Exploration,The Thorough Exploration,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/thorough-exploration/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0184,thought-dancing,Thought Dancing,Thought Dancing,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/thought-dancing/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0121,threshold-moment,The Threshold Moment,The Threshold Moment,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/threshold-moment/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0301,thumb-thinker,The Thumb Thinker,The Thumb Thinker,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/thumb-thinker/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0584,time-buyer,The Time Buyer,The Time Buyer,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/time-buyer/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
